Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
estrus/082920 310_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	328970	12E004D229627561D86F1CA84FB6B083
estrus/082920 312_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	270564	E20C285A5EF3FB6B310A1B9EEB0B5DB8
estrus/082920 312_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	244606	3D812FF80AFE71C967EB61BCADAD0060
estrus/082920 312_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	306928	3196C35EE947B08E88FF91D605E2D557
estrus/082920 317_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	284880	D88FB321416653CC4222C2855F2C5494
estrus/082920 321_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	419930	98320031BAEAD3B4BE23CEA853CC0953
estrus/082920 321_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	368216	0E00384FF8A1BEE69AD50B4AECAF0E7F
estrus/082920 321_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	389894	D771245384EA553F3169C0407CCB6102
estrus/082920 323_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	306132	D917E1B8F9D6D4F043C196006EF6CFB5
estrus/082920 323_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	301788	4802B3729AF5E84622F4EA02945F515A
estrus/082920 324_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	446721	8B2A98B09BB9AD9EB1B506B730718AFB
estrus/082920 324_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	498273	E05C5BBC0C416CAF006FD4B9824C7DB2
estrus/082920 324_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	440819	6B694385C105355FB68F464D6D714D9B
estrus/082920 326_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	450923	28C9047100EB63C0CC0D5431AFE9FAE8
estrus/082920 326_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	370189	920DB9074623787B088F3F6E7DB70658
estrus/082920 326_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	404369	A5E89C1E58BE6AF8CA60339916523B3F
estrus/082920 328_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	515228	5078CF218F412FB7CF7357F177899A9C
estrus/082920 328_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	467109	F827E3A109DB39394C473765018BDBE4
estrus/082920 328_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	434180	606F6675E8F982D1691751BB39A8AC57
estrus/082920 330_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	250988	742C2BEB0F813E3DD1365E0652E4AAC9
estrus/082920 331_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	256023	53726306B836E978E0DC9B11D908DAB0
estrus/082920 333_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	354222	BA1C9191A926552370995D1FDB59DFD6
estrus/082920 338_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:31	493823	0ABAE9B62E9A9495917DF97DFA4936E9
estrus/082920 338_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:31	462491	35EC3F81E631CE12CAED111C1CBFF375
estrus/082920 338_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:31	411344	A1C078596BCA1E85820AA34BA9AB1132
estrus/082920 339_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:31	383471	905BF64EC57ED977C7C8361F1243710C
estrus/082920 339_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:31	441148	092EC571C9438E0AA03AC1743DCACC91
estrus/082920 339_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:31	476890	686B23B8BAE330902D4A3FE9308E5C56
estrus/083020 307_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	378143	384D97BE4368E2092562115525FBECF5
estrus/083020 307_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	430704	60B90B16203666912E289BFEF00E7B21
estrus/083020 307_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	428781	576D38319D235EBBA527C2F5E4184E9C
estrus/083020 310_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	367721	A639BAC98CDE5CFD9D0E796C7AB11C7A
estrus/083020 310_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	291386	8423C4B0F9A2168A368AEB04403EED93
estrus/083020 310_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	390923	8D33BAD13BC64B0B5B2D6D4FB79C175B
estrus/083020 316_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	419035	1284D99CFC803179409FD7DB020E8F29
estrus/083020 316_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	431862	AC7860637C91E16DEFC7F3605EAEF7E2
estrus/083020 316_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	423827	A9FCCA85F831430C60CB3ADCE10DBAF5
estrus/083020 318_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	349992	612BCFC92C978CBD3F9A19004EBE7FAA
estrus/083020 318_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	365908	C1984715FF9D42A1C7CE3AFA52E5C80E
estrus/083020 318_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	439610	8DC193C8DC74E358364867BB0A98F0FD
estrus/083020 319_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	463358	B8D94B76FE3395B795D41157E513F038
estrus/083020 319_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	424395	2ED53694B3DF939453D8CDB15932C533
estrus/083020 319_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	414008	AF4DF8E648688133E9E042B712C9381B
estrus/083020 322_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	447482	E3E06C95C89ED1BF97120E0A6E0D97B8
estrus/083020 322_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	371132	AE68D954C5548A1162FF29AE6FC18302
estrus/083020 322_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	430420	001C0AC89255B0A052B3045621F5C1F5
estrus/083020 324_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	324206	A94492D453D59836080A61B9A0513007
estrus/083020 332_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	432619	E2749A02B986EC0D5DC3FBB5E0B29C1A
estrus/083020 332_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	416083	E4420ACB51ADA5925ADAF672F345B5D4
estrus/083020 332_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	457978	D27870B307D1739056A8D9E5714629D3
estrus/083020 335_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	424265	6863F72C8C5E2B5D9993875494859FAC
estrus/083020 335_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	465675	7939C4B4DC52AE9D340575D92E7453F1
estrus/083020 335_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	398016	B38B775C0113CD8F70E15817F87765ED
estrus/083020 336_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	439909	0FC8A24B7B95F309525D50F9FE8FB8A4
estrus/083020 336_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	465797	6A1D295333E55A789BDC1ACF845B9E80
estrus/083020 336_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	433743	F097AF4A61E69535900DE28CBF61B5F3
estrus/083120 302_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	290648	4DC06E84C68BC21D9AD414F5D63FB374
estrus/083120 302_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	331352	4B2E6FCD6F14D7D0366D26D0DFB1A4C1
estrus/083120 302_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	280231	D43B83A569B35B8740EBBC83A2C7A155
estrus/083120 305_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	320405	A2B8CAE8F23008765B3273972979FB7F
estrus/083120 305_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	352908	5F62FD0B410BB1819DC28DC0D740F55B
estrus/083120 305_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	337721	C512D7DB3AD5873374E891BBB87DA0F8
estrus/083120 307_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	258728	6268ECC699F3AEF0DCA6F04DF8A82C6B
estrus/083120 307_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	284441	BD31FD8735A840CCD5F5F26F51B7F4E9
estrus/083120 316_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	290940	4F91110A0D7A6D664E023D9D5187BCA0
estrus/083120 316_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	343133	B81937C7F57F4E02C76809C05EFAB7E9
estrus/083120 318_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	302622	2B288232DB8D2226E29A5FD1095B5635
estrus/083120 318_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	318498	16C0339FA41C52F123E6B507324E14A9
estrus/083120 318_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	255574	ADA6F8D23B8E2ACD8338F29CE985041E
estrus/083120 319_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	239246	6601A4531BF1F20C5EDBBA1E9D4FC4E0
estrus/083120 319_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	269783	9A3707F8928F1751341DEE3C2396BC8E
estrus/083120 320_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	276077	738EA33785722481C30D33E1446E488F
estrus/083120 320_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	396248	29B46CF2D956BADE9AD88086FB647A6B
estrus/083120 322_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	272207	55D820BA643D5CEB1F219845A6B23637
estrus/083120 327_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	452074	DE286AB1793528021E95F349ADAF0678
estrus/083120 327_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	377593	1B124D69237FF5556B00FE3642CF5999
estrus/083120 327_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	349553	19D19D26C4D841C4EB69AD3E9F96E846
estrus/083120 332_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:18	231725	9B14CC20EFF882225AAE09A16C6B69CB
estrus/083120 335_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	270260	F37E3E1AB3A711501216D084071A758B
estrus/083120 335_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	321323	2D7D597CA61242E665954C23385EE34B
estrus/083120 336_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	240158	85B2775AADA815EE63892B57E3D5E670
estrus/083120 337_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	327482	B79F2D8D710CF8B74DA77A984696B38E
estrus/083120 337_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	348231	B8B762B610426B5A99CEF2C267A9EF27
estrus/083120 337_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	292789	FBF3865EEA70EEDC84ECBCBD62478C9E
estrus/08_07_20_01 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:45	1905630	1444E46E43909B5F4A52D275B2A45F7F
estrus/08_07_20_01 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:54	1676861	AAE39039DA8142423CC38467FCA63FB0
estrus/08_07_20_01 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:06:26	1957476	9135BF65E18C84F0256A4D74F9241323
estrus/08_07_20_01 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	2001225	1532810496B40C3A7EFCC0CF900776DC
estrus/08_07_20_01.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:02	1965092	F1FEFA6A74A4A4768A66968020760A7C
estrus/08_07_20_02 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	1917456	0BCF8A74233F5054672E654BBA53BC8D
estrus/08_07_20_02 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:54	1856551	AB4A62EAFCE8EBED80B4788D34492AAC
estrus/08_07_20_04 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:54	2141266	9B80ADA92EEAC26380CC1E35859FC4F0
estrus/08_07_20_04 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1949487	206CC61BF97E9E1EC8139AADF5555C4B
estrus/08_07_20_05 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:06:26	1823256	B2919ED9FB70962B089C05C3B4072672
estrus/08_07_20_05 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1876877	3AF24C5CD5FE163BCDF1E3E0C68F38ED
estrus/08_08_20_01 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:06:26	2018748	01D8DC2E9FDA4D843028816B8130B573
estrus/08_08_20_02 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	2090568	1AE0B933DBE1120C02DA95257FFB0F69
estrus/08_08_20_02 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:06:26	2035128	9D8E904E91F282C8564BBB4636C25AA3
estrus/08_08_20_03 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	1766599	1384A5E3878170B62889D0A3215D216E
estrus/08_08_20_03 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	2100071	728240DFA5997FE7A968F1BA0B762EA0
estrus/08_08_20_03 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:53	1890565	17187A088D3F7595AC5610880FD98893
estrus/08_08_20_03 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:06:26	1976026	4CAAC2C3098D68016BDD44A15F533B18
estrus/08_08_20_04 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:03:16	2070176	83230394B126D87A3DBE1285F124D59D
estrus/08_08_20_04 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	2110992	D380C2CCA9091BE2A0FA812E54F05971
estrus/08_08_20_04 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:06:26	2032257	6C685AB49760FE96F818F1F00DF1E9C0
estrus/08_08_20_07 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:53	1654660	84FE6333DB3D01DD71249321D1AA446D
estrus/090120 301_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	272738	6A563D25F45C8F8184DE556C2E31C596
estrus/090120 301_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	284049	ECCBE2C2506A64EA3D75CAB172674C10
estrus/090120 302_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	295945	876914A4D56B150716B0961AFC21C864
estrus/090120 302_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	278691	AA8E5D7A1F5CD28B46A38B09A3BDCD62
estrus/090120 302_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	263564	CAA8F717282F7E33966D9DE48D382C4B
estrus/090120 303_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	348046	23DB0A93981D8ED44F15BEC45DAC4D00
estrus/090120 303_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	361400	191EB2F2C74AD6FF56189B5D0780802F
estrus/090120 303_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	289453	E976A17439E24B5427ACA387F916F8C5
estrus/090120 304_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	308893	BD5C604B4DDFB430FFAFAD837C025C1C
estrus/090120 304_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	259414	B1D87D2C8ED31E5645E1474C93D21224
estrus/090120 304_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	296774	51B7DF4DDDABBC9AA4721E42236E4DA8
estrus/090120 306_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	298656	4EEDDF4722C7FF2FB42D74C7ACE3C0D6
estrus/090120 306_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	373427	A011AD13A42B6577E0755C222C1F9D59
estrus/090120 306_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	289520	9F11E18C4830BA114FFFFA5270894584
estrus/090120 309_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	386128	F05A5314C64002512AF2A3EEB0F22DD8
estrus/090120 309_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	389884	F1D6BA402889EEE7660CFEA3E063B473
estrus/090120 309_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	410169	E73691F19BD80F7034F71ECE17025CB6
estrus/090120 311_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	314826	78AC0F3EF10C5AA0677BAC5341FC94DB
estrus/090120 311_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	351263	89C87F74ECB0567D77F34888AB4C4226
estrus/090120 311_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	330462	E90498938FB134542F0DB241D5EC39F8
estrus/090120 312_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	311016	C01A19202531857EBF5FA04C4EABAB2D
estrus/090120 312_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	320588	7E0F373E296592C7C2A7EDC8F03EF386
estrus/090120 312_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	396234	8BF0B9FB02EC68F5965DA66AE5C73453
estrus/090120 313_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	461593	5528196C26F30ACA341B239F9B12629F
estrus/090120 313_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	291211	97104BE67BE11BE8B2DD532817E449A7
estrus/090120 313_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	386289	BFF24597F5589BF732F9C3C32B394AAF
estrus/090120 314_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	300259	86F80DCD281B1B866FF647ED453A35C5
estrus/090120 314_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	353365	1CBD20121D7D41D1BC6B2444705C6B11
estrus/090120 314_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	345894	E80BC8955D3BE0FD1080777BFD07F7C4
estrus/090120 317_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	337694	6550A739F97716F847917C29CE4A91A2
estrus/090120 317_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	451445	1F8C0D75E25E5C1D278EBE93D8B3C82B
estrus/090120 317_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	304538	5CC4200F4333DFED4A813DAAEC9869D1
estrus/090120 323_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	330897	BF465A52583FF4F43C46FAB89C9C16B0
estrus/090120 323_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	366113	B8EB997D4A317EC881D2E432764802DD
estrus/090120 323_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	386643	2B3A1A2D8591759C2DE0E9A92B8C9361
estrus/090120 325_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	424926	7F259A661B78A12B102058CBAF4129F4
estrus/090120 325_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	375857	F99D4E864A476DFF8A51773EB7615415
estrus/090120 325_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	357190	B04B948980A70C86C554DDDDA456DDD4
estrus/090120 330_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	400933	9014A7ED4355CC522929DCF1AF255BD6
estrus/090120 330_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	446931	A1CDBF91C32330034DF271A2F5B98BBE
estrus/090120 330_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	400294	8A874F0B2446FF9EFCC944A6470DBA04
estrus/090120 331_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	363884	FAAE2DDAC4DB8F70279D4BC13AC4BDED
estrus/090120 331_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	366170	8B8C17D09D25BCA767AEC7338DEE42DD
estrus/090120 331_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	366170	8B8C17D09D25BCA767AEC7338DEE42DD
estrus/090120 334_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	343990	61AE4D7F471EF23E7EBB1B64149FDAC5
estrus/090120 334_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	339267	68768C314B3788D0E87A54F70A3E2904
estrus/090120 334_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	321086	E4540EE23697C589507E38ECD41D4840
estrus/090120 340_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	375141	A0242477473270254328033703267EA7
estrus/090120 340_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	376034	EC8A7DB12422ACE638458E39E40D3D7E
estrus/090120 340_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	336741	4664654F7919C0F46AB5F1AC4F6474C5
estrus/12819R11_1.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:21:26	3787705	7736DB58C9EEF8AB43C73D3528E9F34F
estrus/12819R11_2.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:21:29	3808466	423B4CBE18B26D6BEAF6E791D0E8D391
