Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
diestrus/2019_07_30_R8 715_0395.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:53	6242	E452493AD65CF1A3124A819A6A196EB5
diestrus/2019_07_30_R8 715_0396.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:54	6946	C350719AEEAA228E82CD38690A4A3E4F
diestrus/2019_07_30_R9 715_0398.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:55	13671	17402C76DDCE1CD440DBC1CB518A471E
diestrus/2019_07_30_R9 715_0399.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:56	12491	84AF6442981F4F783B5E997B050D2CD0
diestrus/2019_07_30_R9 715_0400.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	10201	5C7C2F67D2F2E5A6D602DEC41DD7816A
diestrus/2019_08_05_R1 3.7_0507.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	3276	7C23BE0CF15ECEBF50A822C088F1C6D8
diestrus/2019_08_05_R10 3.7_0523.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	6045	A52D2C363B3C01FBF0DA634E66F6C1F8
diestrus/2019_08_05_R10 5.7_0536.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	4714	8DD69C814F9714A589F6D59547179C8A
diestrus/2019_08_05_R11 5.17_0563.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	5703	8C143827893AE1B6416E0BAC19158F32
diestrus/2019_08_05_R11 5.17_0565.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	5925	99BAD33C71A575C1B60EDB1CAEB249ED
diestrus/2019_08_05_R12 5.9_0566.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	5411	5AAB1B87EBA0F3E47C6AA8A101D230EB
diestrus/2019_08_05_R12 5.9_0567.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	6525	2B319F9774CC4EE12D81C4B6BB6A05FD
diestrus/2019_08_05_R2 4.22_0539.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	6780	C956595D5BB55D61092A29B11EDE1716
diestrus/2019_08_05_R2 4.22_0540.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	6120	9F28EE0D334795EE35159BC77EA7BF6B
diestrus/2019_08_05_R2 5.21_0554.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	5060	6DFADC75A04F615BD34B6D433A320FC4
diestrus/2019_08_05_R2 5.21_0555.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	5702	2E989FA035FF58B6BD62D3C3312A2432
diestrus/2019_08_05_R3 3.7_0509.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5530	59BCA3B10D0D8B1B5F621E355032275A
diestrus/2019_08_05_R4 4.17_0544.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	6766	E531238119346C4536C6536F02AED1D0
diestrus/2019_08_05_R5 4.17_0545.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	4649	07F905A40A058A736A9A66AFB6E24C57
diestrus/2019_08_05_R5 4.17_0546.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5178	06770B4F29B51A3DED47E68D6B27C433
diestrus/2019_08_05_R5 4.17_0547.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	4870	F81750A3C60B49EF463941FFBB10EA06
diestrus/2019_08_05_R5 5.9_0560.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	4363	06DD626313D0846E3BEF61FD57274436
diestrus/2019_08_05_R5 5.9_0562.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	7749	22F9AAA24C373B0620A06DE562D64809
diestrus/2019_08_05_R6 3.7_0512.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	3997	07BCA9262992897C5141A09BFDA88241
diestrus/2019_08_05_R6 3.7_0513.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	3668	DB668156719B15395EDB79A6D222A07F
diestrus/2019_08_05_R6 3.7_0514.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	3921	01D2694F2658B255FD242C8D6AA0972A
diestrus/2019_08_05_R6 5.7_0528.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5699	50DB073D79DA4FE81608B11A86C31A91
diestrus/2019_08_05_R6 5.7_0529.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5996	2524BEF07415AC278C62A37D272F5C9F
diestrus/2019_08_05_R7 3.7_0515.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	3976	8845B06DF554C6C58222474DC2A2AA50
diestrus/2019_08_05_R7 3.7_0516.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5717	A5808ADD62416A05DE4BFDC0AB6DC9C8
diestrus/2019_08_05_R8 3.7_0520.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	3685	27910D286A2CE749523B3A0D4F606E03
diestrus/2019_08_05_R8 5.13_0534.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	6297	962AF2F15EFDE308057CC43A0AE1EE5A
diestrus/2019_08_12_R1 62619  AM_0685.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:48	3674	1B6233AACB52463DBCA898105DDC35EC
diestrus/2019_08_12_R1 62619  PM_0734.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:11	3703	F2C347A190A41ECEF0AFA4ABAA90A4C7
diestrus/2019_08_12_R13 62619  AM_0722.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:15	4177	7108B47F7C69F60BF082B9EFB4DF8F5D
diestrus/2019_08_12_R14 62619  AM_0726.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:02	4848	14C0EF5CEBF2C7E84D7D587EFDF3B92E
diestrus/2019_08_12_R15 62619  AM_0728.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:04	8015	E04EA0AFE1C89C27533B48E7FB40F52C
diestrus/2019_08_12_R15 62619  AM_0729.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:04	6253	CE215A28BC5BBA13AD452427629E03E2
diestrus/2019_08_12_R15 62619  AM_0730.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:05	6793	B72619F9864917E6C64624E5C6D03BE9
diestrus/2019_08_12_R16 62619  AM_0731.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:18	5359	9838095D5D2B9148FF64033DE48061BB
diestrus/2019_08_12_R16 62619  AM_0732.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:19	4454	EF1BE4DFFDEA73E950F3F40496324EAE
diestrus/2019_08_12_R16 62619  AM_0733.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:20	3654	54726C7B4A24963AABE71361268B2243
diestrus/2019_08_12_R2 62619  PM_0737.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:39	3502	1AC7BB5558342079E03D4515D8E4DFD7
diestrus/2019_08_12_R2 62619  PM_0738.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:40	4000	13EAAB1897B1701ED8C5CA6353037171
diestrus/2019_08_12_R3 62619  AM_0690.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:08	6851	26E1CA7AACE8EE90DB955325AD777B69
diestrus/2019_08_12_R3 62619  PM_0740.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:10	3577	A3120F9865D3BF4166077451524D26EC
diestrus/2019_08_12_R3 62619  PM_0741.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:51	4302	3EF6A91BB26DE4A5698A6016967E597B
diestrus/2019_08_12_R4 62619  AM_0693.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:11	3936	730E469DB913439425E86080B58D1CB3
diestrus/2019_08_12_R4 62619  AM_0694.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:12	3317	B24A0A8417C982083F1D1BE3A1F71CAA
diestrus/2019_08_12_R4 62619  AM_0695.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:13	3420	B5B5125D093945D4CDE44840E2F1F3B2
diestrus/2019_08_12_R4 62619  PM_0743.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:52	4170	62CFABC01B192340AD422E9EE50B6BDA
diestrus/2019_08_12_R4 62619  PM_0744.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:53	4237	441C8C96E9A13B7B98C90D314E870AFC
diestrus/2019_08_12_R4 62619  PM_0745.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:54	4651	B3491AE9BEA44DF36E7045B35D1F038D
diestrus/2019_08_12_R6 62619  AM_0699.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:20	4570	F38B53DEBAA73A0D01E57640846E8993
diestrus/2019_08_12_R6 62619  AM_0700.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:21	3970	6B11DAEA94C50310AFFC20EBCE2F9BE1
diestrus/2019_08_12_R6 62619  PM_0749.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:46	7317	4BB9EF948ED772A5C3332566B3D56EAD
diestrus/2019_08_12_R7 62619  AM_0704.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:50	10489	049C999786F0900CE4BDAC7F4447DEA3
diestrus/2019_08_12_R8 62619  AM_0707.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:53	5728	456D1E607662FE701332E05C405DB52D
diestrus/2019_08_13_R1 62919  AM _0996.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:57	8883	8B3EA7F0070F83048DAF386A7139A69C
diestrus/2019_08_13_R1 62919  AM _0997.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:58	5837	F9395C0877A0DD1B5C11DC1C5F68713F
diestrus/2019_08_13_R1 62919  PM_1044.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:14	4384	8C537BDCABC93F287A70908D11FCD2F7
diestrus/2019_08_13_R1 62919  PM_1045.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:15	4195	318BF96716A4BE4D8FD3641510E9C713
diestrus/2019_08_13_R1 62919  PM_1046.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:15	3901	4888651202B028C6D7C6D3F9070B7CC7
diestrus/2019_08_13_R1 63019  AM_1092.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:16	3933	317D7D37864EDC1920B94AD7AE8E7475
diestrus/2019_08_13_R1 63019  AM_1093.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:17	3460	78D708A7B31AD101EFE9D1C8EDABEAEB
diestrus/2019_08_13_R1 63019  AM_1094.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:18	3301	10FA555C15723D5568B6BC2DFC52BDA5
diestrus/2019_08_13_R1 63019  PM_1139.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:59	9859	6B5F413C23BA6D1E896339E3CEA2B861
diestrus/2019_08_13_R1 63019  PM_1141.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:00	8809	565C66753B93FEF5D72E8EC1D2B085E8
diestrus/2019_08_13_R1 7319  PM_1427.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:23	3336	C9E549A11FF3FFC22C8363FE36BAB6EF
diestrus/2019_08_13_R1 7319  PM_1428.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:23	5031	1423694EF6598B22EF11D7A460DEB369
diestrus/2019_08_13_R1 7419  AM_1477.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:20	3807	2BA20336799C539719F728129D2700D5
diestrus/2019_08_13_R10 62919  AM_1023.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:05	9554	20BC75D297CA960812E2C929C1BBE8A0
diestrus/2019_08_13_R10 62919  PM_1071.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:07	8171	65EA93892B850A7E011C20AFF5E1346B
diestrus/2019_08_13_R10 62919  PM_1073.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:22	7083	91E98D89393FFDA4B20B9FE116EE9CA5
diestrus/2019_08_13_R10 63019  PM_1166.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:22	4382	62763570DEE8BFBF2AFCFB570E0CCBEE
diestrus/2019_08_13_R10 63019  PM_1167.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:08	4261	6D4B23EDD079DDD9FEC9756154B5F946
diestrus/2019_08_13_R10 63019  PM_1168.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:09	6057	FD4B08BF7443F9369D0F09E501880260
diestrus/2019_08_13_R10 7319  AM_1408.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:31	5445	5A8D5C0010D53FA8A5799649C8221070
diestrus/2019_08_13_R10 7319  PM_1455.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:33	5080	5E8B742446236223ED4E58917111BD97
diestrus/2019_08_13_R10 7519  AM_1539.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:37	8770	06EA76A8F6412340079B1339B66DB4D5
diestrus/2019_08_13_R11 62619  PM_0769.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:40	4758	07C6EE3849A100639B77365EFF655C2E
diestrus/2019_08_13_R11 62819  AM_0918.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:23	4533	B4C89326A7543C364E65E9F0DF418CD7
diestrus/2019_08_13_R11 62819  AM_0919.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:24	4477	A5CE3701C307B12C63591F28645B63A3
diestrus/2019_08_13_R11 62819  AM_0920.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:25	5998	BF3ABEFE5DC27C3B47289B0E6796D925
diestrus/2019_08_13_R11 62819  PM_0970.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:26	5980	AAAA29B4A6DDF340F6B8D97198C9DB7F
diestrus/2019_08_13_R11 62819  PM_0972.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:27	3768	F118A0A549B770372D45303E3494048E
diestrus/2019_08_13_R11 62919  AM_1026.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:28	4574	51661E62675376C85BE60EB1564F64B2
diestrus/2019_08_13_R11 62919  AM_1027.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:29	6888	3166EBEA5BF75910391315291AED5945
diestrus/2019_08_13_R11 62919  PM_1074.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:30	4917	19E9DFDD5E02AE31F09DD3C7A21DBDE0
diestrus/2019_08_13_R11 62919  PM_1075.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:31	3277	3E29DB9E58AA718A036F50B5C230E9DF
diestrus/2019_08_13_R11 63019  AM_1123.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:33	3420	C15C0A1F09D69C2827C4F487E072B00A
diestrus/2019_08_13_R11 63019  PM_1169.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:11	4270	49BA2B8A59F8482D71F24A0CA20E5911
diestrus/2019_08_13_R11 63019  PM_1170.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:35	4292	CA616C23F03D9A78B12EEA953BCEEB99
diestrus/2019_08_13_R11 63019  PM_1171.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:36	4319	6DFCF5EA17D80F6495A92F23F0E80844
diestrus/2019_08_13_R11 7119  AM_1217.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:41	7041	9E381C064647194510B8A15165C8B852
diestrus/2019_08_13_R11 7119  AM_1218.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:42	5319	19C0564B77AB0A3D5A9BEE0172D2F5F5
diestrus/2019_08_13_R11 7319  AM_1409.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:14	6345	FFAA509CFBE753895D0952D344725E1A
diestrus/2019_08_13_R11 7319  PM_1457.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:37	3739	5407BAD88B43EFB6F83877680CF6836D
diestrus/2019_08_13_R11 7319  PM_1458.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:38	5136	E600F594918EFF57A6A0E5A31B0FCADB
diestrus/2019_08_13_R11 7319  PM_1459.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:39	3729	E4B872A54E922934FCB85FDC50802AA9
diestrus/2019_08_13_R11 7419  AM_1505.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:46	6046	43D020930B40E62C240A0AE42549F5CA
diestrus/2019_08_13_R11 7419  AM_1506.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:47	4989	DB64F22E10512928D1655FD1D12F50DB
diestrus/2019_08_13_R12 62719  AM_0819.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:16	7299	52D6B59FA60C8B27CE44DC0162314372
diestrus/2019_08_13_R12 62719  AM_0820.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:17	6526	FA688BA15FC13DA6908436DE129B9140
diestrus/2019_08_13_R12 62719  AM_0821.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:18	7144	00D366F50E405933D94FB08D0B6F93C2
diestrus/2019_08_13_R12 62719  PM_0868.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:39	5338	A210E14B66C35B2CC42FABC4B6C29A36
diestrus/2019_08_13_R12 62819  AM_0921.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:42	4621	C3DFD97AE41D4F2E3815FA6D08C63009
diestrus/2019_08_13_R12 62819  AM_0922.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:42	4786	E94CC0D1A0CE79ECBAB4C1D358931066
diestrus/2019_08_13_R12 62819  PM_0973.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:48	3554	BAAE330FDEE7845CAE8739FD0B02C341
diestrus/2019_08_13_R12 62819  PM_0974.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:49	3504	53EBC0A1BD362367E6DA7F25068F0E97
diestrus/2019_08_13_R12 62819  PM_0975.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:50	3358	0EE3C089172116D5553D53CB4A8B02E6
diestrus/2019_08_13_R12 7119  AM_1221.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:54	7533	071972F85194214DEDA1B2C6FA05055D
diestrus/2019_08_13_R12 7119  PM_1268.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:44	7082	867A9BAF3C6FEA91BD16A8EF13866549
diestrus/2019_08_13_R12 7119  PM_1270.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:20	8003	E56A1FFD60850518CFB62949E3511E7E
diestrus/2019_08_13_R12 7219  AM_1316.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:21	6901	8706B03AC7828B8311F9C6E9FE6BB5C1
diestrus/2019_08_13_R12 7219  PM_1364.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:46	4137	D865189303EB06EC2799C179D5667C16
diestrus/2019_08_13_R12 7219  PM_1365.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:46	4768	51B3C16027259902D309D0E76CEE4864
diestrus/2019_08_13_R12 7219  PM_1366.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:47	5514	CC89414181DA6B4D04826309DFE8F54E
diestrus/2019_08_13_R12 7319  AM_1414.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:52:47	8219	283563630975EA6A4F209C11C153C9F5
diestrus/2019_08_13_R12 7519  AM_1543.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:23	8517	9936E23A40E0B63FE0B76A40C22F0154
diestrus/2019_08_13_R13 62819  AM_0924.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:50	5400	8CBCBCBBEB68696CECB1AB94C05C578A
diestrus/2019_08_13_R13 62819  AM_0925.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:51	3900	3DAC74DAC0F08CAF12D775BC2731383E
diestrus/2019_08_13_R13 62819  PM_0978.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:26	3501	34C27605D09FEC0138932FC0CC09C8C2
diestrus/2019_08_13_R13 62919  PM_1081.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:54	3373	B8B489A6C6D3D04114DFFE28563B9FE9
diestrus/2019_08_13_R13 62919  PM_1082.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:54	3513	84399906FC34C1036FD89921501723FC
diestrus/2019_08_13_R13 7219  PM_1367.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:57	5853	4871542D1C38BEA0C029845AED0D101E
diestrus/2019_08_13_R13 7319  PM_1464.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:56	3710	41040332EB5249C96CA482D71E778CEB
diestrus/2019_08_13_R13 7419  AM_1511.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:04	5040	1E36BD178F7B2AA3EF62D6B09093C8D9
diestrus/2019_08_13_R14 62619  PM_0776.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:34	5314	3DD671158233BCD4F869A86CDFDEC59D
diestrus/2019_08_13_R14 62619  PM_0777.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:36	4761	3BF478B538B812F782CB1290622165FF
diestrus/2019_08_13_R14 62619  PM_0778.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:37	5645	09ACF04ABCD36CB7EBDDCCB948EA968F
diestrus/2019_08_13_R14 62919  AM_1035.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:38	8447	DB2539586B9D7704BE798F5E88883513
diestrus/2019_08_13_R14 62919  PM_1084.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:57	5792	97BA03C5499998B070F3731B8F2FB64E
diestrus/2019_08_13_R14 62919  PM_1085.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:58	5095	C0035CC4F1C5AD7672EE5B6DF1F4960B
diestrus/2019_08_13_R14 63019  AM_1131.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:59	4777	BAC45B0E70E677CAC3AA2E0A91A69B17
diestrus/2019_08_13_R14 63019  AM_1133.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:00	4795	86D34CBDBBD81A08A37275303E33113E
diestrus/2019_08_13_R14 63019  PM_1178.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:01	6703	D566DEC0EC1C61C7126831EFCDD98138
diestrus/2019_08_13_R14 63019  PM_1180.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:03	5343	8D1AD12B11B4CFAA5AB29EC5220C84C0
diestrus/2019_08_13_R14 7319  AM_1419.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:40	9996	607224D59CB2679CB95A994CE9813E2F
diestrus/2019_08_13_R14 7319  AM_1420.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:41	16532	D622A8274C518F7A3EAF3387C81125FE
diestrus/2019_08_13_R14 7419  AM_1514.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:10	4792	8AE5CA91C549E82911329C155A42CCFE
diestrus/2019_08_13_R14 7519  AM_1549.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:12	12225	1EB26D9F71A9B6A748C0519F9D3D5D18
diestrus/2019_08_13_R15 62619  PM_0779.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:04	4670	773DC36F86BB1C323AFA0FC795103BF4
diestrus/2019_08_13_R15 62619  PM_0780.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:04	3749	C9205D6794F2A66E254D7273B87FAFF7
diestrus/2019_08_13_R15 62619  PM_0781.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:05	4279	16B7CAD5963DD3AC167C6B6A1DF1E719
diestrus/2019_08_13_R15 62719  AM_0828.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:43	5483	F2D5575D69CC51CD5D7EF013DDA36C73
diestrus/2019_08_13_R15 62719  AM_0830.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:07	6461	EC3E5842FA72491232B807A646575FE7
