Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
proestrus/082620 331_109.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:46	4181083	4270C0E2FA9622C2E256B85E1A16EAEC
proestrus/082620 334_116.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:46	4072316	3906E4F7F2459CE210ACD18948EE9617
proestrus/082620 334_117.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:46	3977444	3604C652693FDD77D1051D83403AF775
proestrus/082620 334_118.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:46	4051820	8E6976B721755207BFDA6D10432B7C23
proestrus/082620 337_125.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:47	4107191	243DBBCF34528FF34865A896F14B955F
proestrus/082620 337_126.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:47	4153910	AE187A216CAEA5A8509250D2EE0AC0E7
proestrus/082620 337_127.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:47	4183090	8D25469225D9EA6AA6656317D520A09C
proestrus/082620 338_128.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:47	4276443	DEAD8A6990A289F6F7C68AC53AF4607C
proestrus/082620 338_130.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:39	4336162	471CDD58290173A649C6E8F81D2EA7D5
proestrus/082620 339_133.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:39	4587280	D41D8CD98F00B204E9800998ECF8427E
proestrus/082620 340_134.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:39	4065429	D41D8CD98F00B204E9800998ECF8427E
proestrus/082620 340_135.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:39	4050492	CF48A16AE925770A1A2971903B5F28CB
proestrus/082620 340_136.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:39	3983122	147DFB793ECA93A1660ED2EBE41F348E
proestrus/082920 313_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	230175	37B808F69BC028C130EBE47844C81C6A
proestrus/082920 313_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	236838	829BDE384AE5D2C0AEC8F9C3DD266749
proestrus/082920 331_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	247722	144A7D0B3C6EA103864FAB900B2CF38A
proestrus/083120 307_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	227762	9E4E17175410C5786E5B0FEA13337F22
proestrus/083120 322_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	268503	74A2F2948A13246FB172443CA1025901
proestrus/083120 322_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	237133	D2D894C58A8906AB8EA88B4158FA794B
proestrus/083120 332_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	201021	273D94676FE82D819B50D253DA0CACB9
proestrus/08_07_20_01 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:03:16	2030385	03F26448FDFE2CC39C98D83830F75DB0
proestrus/08_07_20_01 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:19	1890827	3117C7C34A7175BF973238A6078FDC90
proestrus/08_07_20_02 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:03:16	2079952	8F1D071AB5E0C98E4D3967DDBCFA65AA
proestrus/08_07_20_02 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:06:26	1784051	EE34F2D277CF00EA259564819C27EF06
proestrus/08_07_20_02 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1915248	81D66B290628F00D933B7379E4F2E1CA
proestrus/08_07_20_03 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:03:16	2149171	39B4C237B049A9B29E3A6EE7EFF8EEEB
proestrus/08_07_20_03 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	1988360	B8D7AD5D0D9BAF1EA88712893999EC93
proestrus/08_07_20_04 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:03:16	2130576	55CDAB2F1D180764443D224341BC229C
proestrus/08_07_20_04 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	1852041	F153717C51F5F57824225697E34E18B6
proestrus/08_07_20_04 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:19	2172469	EF4124E5BA156D89F1E5DE2407C66CB1
proestrus/08_07_20_05 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	2075966	11BC86CC35A9B91B4D83BC00570FCA27
proestrus/08_07_20_05 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:19	2100165	936A01C515F001E08FEEFE436B320C18
proestrus/08_07_20_05 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:54	2000674	1C7B9B1A985BD08F44CC1F7965282966
proestrus/08_07_20_06 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:46	2180544	4B93269A287C3110A29AFFBEA84CAD19
proestrus/08_07_20_06 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1850841	2C7489D92A213EF8D4ECB88D7B075444
proestrus/08_07_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:54	2084526	6836A1A1BCB3A95CD2DF7262EC38A1C9
proestrus/08_07_20_07.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:54	1994486	1C20A69404428CB7DBE0F60728E5F869
proestrus/08_08_20_01 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:03:16	1556479	FF149864CC15103C1BE239E92545FD2A
proestrus/08_08_20_01 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	1883637	729CC80612EC3428A1D040F3F7940A99
proestrus/08_08_20_01 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:20	1878612	5B63820D7090E4D7AEA381310D00DD75
proestrus/08_08_20_01 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:54	1955217	43993B65B526C3E7EA16B55E11543037
proestrus/08_08_20_01 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1839492	A57E84494B4E5EF00FA45F3470C1B1C7
proestrus/08_08_20_02 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:53	1990699	BAB73B18C964CFDEF5F8D192B0A7AC86
proestrus/08_08_20_02 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1792480	793AE5C3C879CB37D90D464C39B8653D
proestrus/08_08_20_03 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:20	1905035	4A395D5725E3653C4AA98C475F7749E9
proestrus/08_08_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1748659	00C1616F60F29E4732EA1CA701C8482C
proestrus/08_08_20_04 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1787694	BC30186BC41DC2F9492EAD3378F31FDB
proestrus/08_08_20_06 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:53	1668740	B05EAE1E17BE26ADF720835A3DDC46F6
proestrus/090120 305_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	218378	75BF83B8E5EB94E96B79152E77370C9E
proestrus/090120 305_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	217415	1B931C8EF28F0B3717C7670A76393974
proestrus/090120 305_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	220620	01CB740A3CCFAD17828F3A7090530F46
proestrus/090120 308_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	202151	C9CFD2FD7918D96A9E343C05419AC73D
proestrus/090120 308_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	209266	BC30DF89C176C99CC91CF48883CFD261
proestrus/090120 316_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	227024	BB5F3FF17A08328B1CD2FF077A914D72
proestrus/090120 316_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	230844	EBAAA19AC1145476FBB86F8D359AEDCA
proestrus/090120 316_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	190935	4745E751DB01F44B59A7899600CA4AF8
proestrus/090120 324_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	262619	42DC2122480CAE0ADE07066E3787CE83
proestrus/090120 324_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	210396	C75D0128F0A905C0903CD2E71460E375
proestrus/090120 324_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	210037	E8369D5383D713ADC3DF12CF09F0A1F3
proestrus/090120 326_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	227601	917F115A7EBC857A405E17772FC693EF
proestrus/090120 327_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	194822	BB5510DB2AA924AD161A6EC20C53EA67
proestrus/090120 327_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	201244	C16F560BDD345D13094D9E42D827725C
proestrus/090120 327_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:44	228051	5770F26DA0FE0509B23C1BE3324BB712
proestrus/12919R11_1c.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:26:11	1968912	77165D21F7714BD550FABB8A215C8FD7
proestrus/12919R11_2c.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:26:36	2219446	8A2C784A26927E5AD7543377CEFFFFAC
proestrus/12919R11_3c.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:27:00	1389671	EBE2FC10999307E7790B6D0935638159
proestrus/12919R6_1.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:23:28	3946650	B08392D7726DE28C0DC1D956D034CE31
proestrus/12919R6_2.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:23:31	3702687	F559C848ADE2871FA46F75DFC7117B93
proestrus/12919R6_3.png	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	12-Apr-2022 14:23:35	3758682	327762B11534DE3F7F0D66A5F3ED4427
proestrus/13019R11_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:24:34	3613992	6B4C413FFDAA0A258C2CE58E65C95937
proestrus/13019R11_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:24:37	3636382	BD1221F6BF1070A235F3CF50413C99E1
proestrus/13019R11_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:24:41	3654435	4366CF832E101186144D6E16BC17C5C0
proestrus/13019R4_1c.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:21	1621161	877FDADC409630A3462809A4661718E3
proestrus/13019R4_2c.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:30:08	2332438	60A49B21F6CA42E3C57AA621137E17DF
proestrus/13019R4_3c.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:30:25	1664316	88B5C8F10A7911FB46C597612E9F29B5
proestrus/13119R11_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:35	4323054	9B9E0BC74ADC456DAED253869D816BCA
proestrus/13119R11_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:37	4193815	A9F8DE09A10D881EA04A83CE1B06AB7B
proestrus/13119R11_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:38	4309944	EC8CEE23BB470580187459816028BC6B
proestrus/13119R1_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:19	3741879	926B914A16E0C6975038E820F4FE3128
proestrus/13119R1_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:23	3713883	6C26D3F84A0DCDED697E72691302B3F1
proestrus/13119R1_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:26	3840629	1142997CD70B22277701828F6E9C606B
proestrus/13119R2_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:51	6113546	3514A4A045AF5DD97B12B09A89155E2D
proestrus/13119R2_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:53	5955285	18F8F3AE50A93E686B4C82ED2425AFDC
proestrus/13119R2_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:26:56	5970831	BB08C95C6C418F559AB9699E0A12CE53
proestrus/13119R4_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:12	3700575	3587B886A342F38271E4F4D06DD833AE
proestrus/13119R4_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:15	3586334	A67CB8EB48E65898FC4CA7E3A905574C
proestrus/13119R4_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:19	3786325	CBBB01B1AA2A2A8D4ADEDB1B29B687C5
proestrus/13119R5_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:23	3828335	5668D428C548913F2DCA6C3D148A7419
proestrus/13119R5_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:27	3713170	ABA935D11859FF6D6AAFF3248DF2AFFA
proestrus/13119R5_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:30	3865644	52D003E6FB8D1750A3F7BBE76E7D12FE
proestrus/13119R6_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:34	3764545	02E3FB4AFCDD2EF4F3A388EABD3AEA4D
proestrus/13119R6_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:38	3711899	C287E5F21D16846E321C62CEE7BB99E3
proestrus/13119R6_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:42	3761461	345D86ED7E9568E49BAF6A5DB0F63FA4
proestrus/13119R7_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:46	4188965	67D60DDCD6658624A27010CF221F1F61
proestrus/13119R7_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:50	4071896	6B48D8378C9522C10258450E98C81EE6
proestrus/13119R7_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:53	4298904	D0F2DF1CDB2F2CCE75998B2A87233F0E
proestrus/13119R8_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:27:57	3770060	464D699AC5FDF7883C5F1E5DDE529859
proestrus/13119R8_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:28:00	3708897	28EFCF7BBB4F991F3D515690292CC496
proestrus/13119R8_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:28:04	3877591	8FD85B2ECC67079F2F8B10A3FF4DA5B0
proestrus/13119R9_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:28:08	3741964	32CF7DA1AFCE7C5C16EC5BA435CEB5A5
proestrus/13119R9_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:28:12	3718472	25F2F8F141A61472DBE8D35C8CD0B7C1
proestrus/13119R9_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:28:15	3896141	CCD4425A0226912C3A423C46E10E9943
proestrus/185-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:32	5221270	BBE1DA54A44FC89A01376E61FEC8D40A
proestrus/185-20x-1_1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	29-Mar-2021 11:51:17	1001767	1E77BEACBC3A262AD6BD8DFB2D709643
proestrus/185-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:32	5950736	3664194A225471438E2B5EB3A8BB375C
proestrus/185-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:33	5775715	B7A948666917A904FB40DB6A71940D72
proestrus/191-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:35	14161086	E1EADEEABEC60FD4A1CDF3F0AA211544
proestrus/1_26_20_03 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:40	2153527	5A0C030993976A828868C29E6930B298
proestrus/1_26_20_03 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:51	1923849	26837366937529ACEBAD5241D9C1246D
proestrus/1_26_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:00	2358661	F5430C46BAFF80D00D7B9CE9ED88590A
proestrus/1_26_20_04 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:41	2132053	D416750F257C47C0EDD50923224D18CA
proestrus/1_26_20_05 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:45:12	2217276	06211E96FD1D308857EBBE68934E1D34
proestrus/1_26_20_06 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:45:12	2125101	64740EA40C863BB9CB8D59FF29D26025
proestrus/1_27_20_02.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:00	2295168	6EDE2D0173313C3AEBDF502CBA701216
proestrus/1_27_20_03 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:51	2470059	43FE5C65BB29F828CEF49E8148FE99BF
proestrus/1_27_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:01	2420089	7CA069460F79A82C7C010FE9B0B64452
proestrus/1_29_20_02 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:21	2305164	B9407379E3E6A9610861EDCCF8CD6FF4
proestrus/1_29_20_02 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:45:01	2358777	1B1646C14E0C228F352D5D350C56B889
proestrus/1_29_20_04 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:22	2637724	E9D4453221F88D15C40AF8CC04BDABC6
proestrus/1_30_20_06 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:13	2214967	CF7E86A421FFDDFB28041652292FCCF1
proestrus/1_30_20_06 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:52	2367861	4438AB5D8F72D89A64E41D0E73639E4D
proestrus/1_30_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:01	2171772	5E85414F0C34948EB84F323250F93CC2
proestrus/1_30_20_07 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:52	2408771	D65DAD8F32F755B87A579A95B9DCA9DD
proestrus/1_30_20_08.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:01	2123608	BEFF7F3B24FC34CFAB9A29E4E5292933
proestrus/1_31_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:27	2896867	9805D00E569A97C57ADFCB20251657C4
proestrus/1_31_20_08.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:27	2509483	DE9E31E83D23A09F6ABD27E1917E6678
proestrus/200703_Thy1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	30-Jul-2020 18:41:56	54287518	C89A3880150C2366873950A7F25AD1E6
proestrus/200728_WTR038_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	18-Feb-2021 14:53:00	54287478	CCA75BE033B7A5D4F150931E173FB382
proestrus/200731_Thy1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Aug-2020 13:21:47	54287518	5F104BC00F4AD3BBF99F8AE3A33CE527
proestrus/200804_Thy1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	05-Aug-2020 13:16:32	54287518	3099A9A9F622075F1FA911F4D9B36C09
proestrus/200804_Thy1R1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	18-Feb-2021 14:57:39	54287478	CCBBE767D6CCA21ADF1D3E696E608984
proestrus/200805_Thy1R1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	08-Aug-2020 14:37:08	54287518	5DF5F6ADCA89F898375FA12180466861
proestrus/200806_WTR038_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	08-Aug-2020 14:42:27	54287518	7E5926F44E510EC398AF2F7169701A7A
proestrus/200807_WTR038_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	08-Aug-2020 14:50:20	54287518	A7B10458F8EA15A1B6EA50C373851F77
proestrus/200809_Thy1R1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	10-Aug-2020 19:58:54	54287518	0C4DD84BCE6CBF766A4BEF6F72BDD57A
proestrus/200810_Thy1R1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	14-Aug-2020 21:15:17	54287518	1337CDD7495FFB213E465AF1D4237AF1
proestrus/200814_Thy1R1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:11:24	54287518	876CBC6BE8486359FD16C99C4396394D
proestrus/200814_WTR038_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:14:53	54287518	6ECAF33C9F0DF90C8456E6C290E543D7
proestrus/200815_Thy1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:21:02	54287518	D051BF5BA2B45CFDA37F7C9DC14F20E8
proestrus/200816_Thy1R1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:27:56	54287518	D936960C17B1B849834F18BAD74BADAD
proestrus/200817_WTR038_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:35:52	54287518	79206FB7F4D3066DB59F27460DA9C7A5
proestrus/200819_NSW003_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:48:53	54287518	D41D8CD98F00B204E9800998ECF8427E
proestrus/200819_Thy1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:46:45	54287518	D41D8CD98F00B204E9800998ECF8427E
proestrus/200820_Thy1R1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:58:04	54287518	617DE95B4C6E103474AAFED5A705BC09
proestrus/200820_Thy1R1l1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 21:59:35	54287518	73DD90236BD7DF523DC65598045635BA
proestrus/200821_WTR038_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	23-Aug-2020 22:00:47	54287518	F171B7D630CF84DA330FC975D0790A51
proestrus/200825_Thy1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	27-Aug-2020 20:37:14	54287518	F333F49723DD3B70F68F073F1179AD6B
proestrus/200827_WTR017_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Sep-2020 19:37:48	54287518	722E174ED71307363A894605B092D47F
proestrus/200828_NSW003_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Sep-2020 19:42:43	54287518	A650B05CDB5B840EB3F53CFE6C270F58
proestrus/200829_WTR038_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Sep-2020 20:03:09	54287518	68878A586EA2EC0320671623A30471C2
proestrus/200830_Thy1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Sep-2020 20:07:16	54287518	8D6DE7C188F2F2AF141C28F24E4E5490
proestrus/200830_Thy1R1L1_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Sep-2020 20:08:02	54287518	70E99FACB8875D9554A17C7BC360ED71
proestrus/200830_WTR045_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Sep-2020 20:13:04	54287518	D41D8CD98F00B204E9800998ECF8427E
proestrus/200901_WTR017_Pro.bmp	Goard	10X	H&E	Mouse	Thy1-GFP-M (Jax Stock #007788)	02-Sep-2020 20:20:52	54287518	1AD2A0B7AEFB114EB740D18C70FAA6AC
